RecordNumber,Zipcode,ZipCodeType,City,State,LocationType,Lat,Long,Xaxis,Yaxis,Zaxis,WorldRegion,Country,LocationText,Location,Decommisioned,TaxReturnsFiled,EstimatedPopulation,TotalWages,Notes
27601,52144,STANDARD,FORT ATKINSON,IA,PRIMARY,43.14,-91.93,-0.02,-0.72,0.68,NA,US,"Fort Atkinson, IA",NA-US-IA-FORT ATKINSON,FALSE,639,1166,16802961,
27603,50501,STANDARD,FORT DODGE,IA,PRIMARY,42.5,-94.17,-0.05,-0.73,0.67,NA,US,"Fort Dodge, IA",NA-US-IA-FORT DODGE,FALSE,12938,21855,412968990,
27610,50569,STANDARD,OTHO,IA,PRIMARY,42.42,-94.14,-0.05,-0.73,0.67,NA,US,"Otho, IA",NA-US-IA-OTHO,FALSE,393,698,12560100,
27611,52627,STANDARD,FORT MADISON,IA,PRIMARY,40.61,-91.35,-0.01,-0.75,0.65,NA,US,"Fort Madison, IA",NA-US-IA-FORT MADISON,FALSE,5801,9906,174520014,
27614,50630,STANDARD,FREDERICKSBURG,IA,PRIMARY,42.96,-92.19,-0.02,-0.73,0.68,NA,US,"Fredericksburg, IA",NA-US-IA-FREDERICKSBURG,FALSE,812,1463,24602919,
27617,52561,STANDARD,FREMONT,IA,PRIMARY,41.21,-92.43,-0.03,-0.75,0.65,NA,US,"Fremont, IA",NA-US-IA-FREMONT,FALSE,420,769,12821712,
27618,52749,STANDARD,FRUITLAND,IA,PRIMARY,41.34,-91.12,-0.01,-0.75,0.66,NA,US,"Fruitland, IA",NA-US-IA-FRUITLAND,FALSE,437,836,20112323,
27620,51020,STANDARD,GALVA,IA,PRIMARY,42.5,-95.41,-0.06,-0.73,0.67,NA,US,"Galva, IA",NA-US-IA-GALVA,FALSE,310,564,7913953,
27625,52049,STANDARD,GARNAVILLO,IA,PRIMARY,42.86,-91.23,-0.01,-0.73,0.68,NA,US,"Garnavillo, IA",NA-US-IA-GARNAVILLO,FALSE,645,1111,15685889,
27627,50438,STANDARD,GARNER,IA,PRIMARY,43.09,-93.6,-0.04,-0.72,0.68,NA,US,"Garner, IA",NA-US-IA-GARNER,FALSE,1929,3568,63080801,
27630,52229,STANDARD,GARRISON,IA,PRIMARY,42.14,-92.14,-0.02,-0.74,0.67,NA,US,"Garrison, IA",NA-US-IA-GARRISON,FALSE,324,610,9725306,
27631,50632,STANDARD,GARWIN,IA,PRIMARY,42.09,-92.67,-0.03,-0.74,0.67,NA,US,"Garwin, IA",NA-US-IA-GARWIN,FALSE,500,941,16375538,
27635,51237,STANDARD,GEORGE,IA,PRIMARY,43.34,-96,-0.07,-0.72,0.68,NA,US,"George, IA",NA-US-IA-GEORGE,FALSE,792,1447,20429796,
27637,50105,STANDARD,GILBERT,IA,PRIMARY,42.1,-93.64,-0.04,-0.74,0.67,NA,US,"Gilbert, IA",NA-US-IA-GILBERT,FALSE,552,1075,26071664,
27638,50634,PO BOX,GILBERTVILLE,IA,PRIMARY,42.41,-92.21,-0.02,-0.73,0.67,NA,US,"Gilbertville, IA",NA-US-IA-GILBERTVILLE,FALSE,432,743,13628127,
27640,50106,STANDARD,GILMAN,IA,PRIMARY,41.87,-92.78,-0.03,-0.74,0.66,NA,US,"Gilman, IA",NA-US-IA-GILMAN,FALSE,532,980,15515315,
27641,50541,STANDARD,GILMORE CITY,IA,PRIMARY,42.72,-94.43,-0.05,-0.73,0.67,NA,US,"Gilmore City, IA",NA-US-IA-GILMORE CITY,FALSE,401,723,10641243,
27643,50635,STANDARD,GLADBROOK,IA,PRIMARY,42.18,-92.71,-0.03,-0.74,0.67,NA,US,"Gladbrook, IA",NA-US-IA-GLADBROOK,FALSE,747,1349,24146146,
27644,51443,STANDARD,GLIDDEN,IA,PRIMARY,42.05,-94.72,-0.06,-0.73,0.66,NA,US,"Glidden, IA",NA-US-IA-GLIDDEN,FALSE,866,1588,26784471,
27645,50542,STANDARD,GOLDFIELD,IA,PRIMARY,42.73,-93.92,-0.05,-0.73,0.67,NA,US,"Goldfield, IA",NA-US-IA-GOLDFIELD,FALSE,467,837,13383950,
27648,52750,STANDARD,GOOSE LAKE,IA,PRIMARY,41.96,-90.38,-4.96E-03,-0.74,0.66,NA,US,"Goose Lake, IA",NA-US-IA-GOOSE LAKE,FALSE,285,525,10271557,
27650,50543,STANDARD,GOWRIE,IA,PRIMARY,42.27,-94.28,-0.05,-0.73,0.67,NA,US,"Gowrie, IA",NA-US-IA-GOWRIE,FALSE,708,1288,20819401,
27652,51342,STANDARD,GRAETTINGER,IA,PRIMARY,43.23,-94.75,-0.06,-0.72,0.68,NA,US,"Graettinger, IA",NA-US-IA-GRAETTINGER,FALSE,575,1015,15522489,
27654,50107,STANDARD,GRAND JUNCTION,IA,PRIMARY,42.03,-94.23,-0.05,-0.74,0.66,NA,US,"Grand Junction, IA",NA-US-IA-GRAND JUNCTION,FALSE,494,898,14017542,
27656,52751,STANDARD,GRAND MOUND,IA,PRIMARY,41.82,-90.64,-8.44E-03,-0.74,0.66,NA,US,"Grand Mound, IA",NA-US-IA-GRAND MOUND,FALSE,503,927,16075441,
27659,52752,PO BOX,GRANDVIEW,IA,PRIMARY,41.27,-91.18,-0.01,-0.75,0.65,NA,US,"Grandview, IA",NA-US-IA-GRANDVIEW,FALSE,256,457,8210480,
27660,50109,STANDARD,GRANGER,IA,PRIMARY,41.76,-93.82,-0.04,-0.74,0.66,NA,US,"Granger, IA",NA-US-IA-GRANGER,FALSE,1206,2322,66987622,
27662,51022,STANDARD,GRANVILLE,IA,PRIMARY,42.98,-95.87,-0.07,-0.72,0.68,NA,US,"Granville, IA",NA-US-IA-GRANVILLE,FALSE,377,712,9968802,
27665,52050,STANDARD,GREELEY,IA,PRIMARY,42.58,-91.34,-0.01,-0.73,0.67,NA,US,"Greeley, IA",NA-US-IA-GREELEY,FALSE,262,474,6639578,
27666,50636,STANDARD,GREENE,IA,PRIMARY,42.89,-92.8,-0.03,-0.73,0.68,NA,US,"Greene, IA",NA-US-IA-GREENE,FALSE,967,1729,26819935,
27668,50849,STANDARD,GREENFIELD,IA,PRIMARY,41.3,-94.45,-0.05,-0.74,0.66,NA,US,"Greenfield, IA",NA-US-IA-GREENFIELD,FALSE,1347,2386,39405946,
27670,50111,STANDARD,GRIMES,IA,PRIMARY,41.66,-93.78,-0.04,-0.74,0.66,NA,US,"Grimes, IA",NA-US-IA-GRIMES,FALSE,4201,7928,239381605,
27672,50112,STANDARD,GRINNELL,IA,PRIMARY,41.74,-92.72,-0.03,-0.74,0.66,NA,US,"Grinnell, IA",NA-US-IA-GRINNELL,FALSE,4977,8660,169658714,
27675,50638,STANDARD,GRUNDY CENTER,IA,PRIMARY,42.36,-92.77,-0.03,-0.73,0.67,NA,US,"Grundy Center, IA",NA-US-IA-GRUNDY CENTER,FALSE,1549,2810,51732968,
27677,50115,STANDARD,GUTHRIE CENTER,IA,PRIMARY,41.67,-94.49,-0.05,-0.74,0.66,NA,US,"Guthrie Center, IA",NA-US-IA-GUTHRIE CENTER,FALSE,1201,2167,35028932,
27681,52052,STANDARD,GUTTENBERG,IA,PRIMARY,42.78,-91.1,-0.01,-0.73,0.67,NA,US,"Guttenberg, IA",NA-US-IA-GUTTENBERG,FALSE,1500,2584,39021773,
27689,50441,STANDARD,HAMPTON,IA,PRIMARY,42.74,-93.2,-0.04,-0.73,0.67,NA,US,"Hampton, IA",NA-US-IA-HAMPTON,FALSE,2591,4742,75598555,
27695,52146,STANDARD,HARPERS FERRY,IA,PRIMARY,43.2,-91.15,-0.01,-0.72,0.68,NA,US,"Harpers Ferry, IA",NA-US-IA-HARPERS FERRY,FALSE,444,788,11500518,
27699,50118,STANDARD,HARTFORD,IA,PRIMARY,41.45,-93.4,-0.04,-0.74,0.66,NA,US,"Hartford, IA",NA-US-IA-HARTFORD,FALSE,385,720,14745417,
27701,51346,STANDARD,HARTLEY,IA,PRIMARY,43.17,-95.47,-0.06,-0.72,0.68,NA,US,"Hartley, IA",NA-US-IA-HARTLEY,FALSE,1213,2181,33718888,
27710,51023,STANDARD,HAWARDEN,IA,PRIMARY,43,-96.48,-0.08,-0.72,0.68,NA,US,"Hawarden, IA",NA-US-IA-HAWARDEN,FALSE,1474,2716,43246943,
27711,52147,STANDARD,HAWKEYE,IA,PRIMARY,42.93,-91.95,-0.02,-0.73,0.68,NA,US,"Hawkeye, IA",NA-US-IA-HAWKEYE,FALSE,502,911,11350871,
27713,50641,STANDARD,HAZLETON,IA,PRIMARY,42.61,-91.9,-0.02,-0.73,0.67,NA,US,"Hazleton, IA",NA-US-IA-HAZLETON,FALSE,637,1245,15331941,
27714,52563,STANDARD,HEDRICK,IA,PRIMARY,41.17,-92.3,-0.03,-0.75,0.65,NA,US,"Hedrick, IA",NA-US-IA-HEDRICK,FALSE,674,1252,19244731,
27716,52233,STANDARD,HIAWATHA,IA,PRIMARY,42.04,-91.68,-0.02,-0.74,0.66,NA,US,"Hiawatha, IA",NA-US-IA-HIAWATHA,FALSE,3417,5715,133754293,
27717,52235,PO BOX,HILLS,IA,PRIMARY,41.57,-91.53,-0.02,-0.74,0.66,NA,US,"Hills, IA",NA-US-IA-HILLS,FALSE,379,615,12597101,
27719,51024,STANDARD,HINTON,IA,PRIMARY,42.62,-96.29,-0.08,-0.73,0.67,NA,US,"Hinton, IA",NA-US-IA-HINTON,FALSE,960,1784,40077308,
27721,50642,STANDARD,HOLLAND,IA,PRIMARY,42.39,-92.79,-0.03,-0.73,0.67,NA,US,"Holland, IA",NA-US-IA-HOLLAND,FALSE,263,498,8455410,
27722,51025,STANDARD,HOLSTEIN,IA,PRIMARY,42.48,-95.54,-0.07,-0.73,0.67,NA,US,"Holstein, IA",NA-US-IA-HOLSTEIN,FALSE,979,1759,27681993,
27723,52053,STANDARD,HOLY CROSS,IA,PRIMARY,42.6,-90.99,-0.01,-0.73,0.67,NA,US,"Holy Cross, IA",NA-US-IA-HOLY CROSS,FALSE,539,997,14835429,
27727,52236,STANDARD,HOMESTEAD,IA,PRIMARY,41.76,-91.86,-0.02,-0.74,0.66,NA,US,"Homestead, IA",NA-US-IA-HOMESTEAD,FALSE,276,506,10192454,
27728,52237,STANDARD,HOPKINTON,IA,PRIMARY,42.34,-91.24,-0.01,-0.73,0.67,NA,US,"Hopkinton, IA",NA-US-IA-HOPKINTON,FALSE,736,1337,20338565,
27731,51026,STANDARD,HORNICK,IA,PRIMARY,42.23,-96.09,-0.07,-0.73,0.67,NA,US,"Hornick, IA",NA-US-IA-HORNICK,FALSE,418,743,13064466,
27733,51238,STANDARD,HOSPERS,IA,PRIMARY,43.07,-95.9,-0.07,-0.72,0.68,NA,US,"Hospers, IA",NA-US-IA-HOSPERS,FALSE,560,1073,16297762,
27736,50122,STANDARD,HUBBARD,IA,PRIMARY,42.3,-93.3,-0.04,-0.73,0.67,NA,US,"Hubbard, IA",NA-US-IA-HUBBARD,FALSE,634,1166,20557931,
27737,50643,STANDARD,HUDSON,IA,PRIMARY,42.42,-92.45,-0.03,-0.73,0.67,NA,US,"Hudson, IA",NA-US-IA-HUDSON,FALSE,1344,2521,59970958,
27740,51239,STANDARD,HULL,IA,PRIMARY,43.19,-96.13,-0.07,-0.72,0.68,NA,US,"Hull, IA",NA-US-IA-HULL,FALSE,1333,2607,43270966,
27742,50548,STANDARD,HUMBOLDT,IA,PRIMARY,42.72,-94.22,-0.05,-0.73,0.67,NA,US,"Humboldt, IA",NA-US-IA-HUMBOLDT,FALSE,2767,4880,89779340,
27743,50123,STANDARD,HUMESTON,IA,PRIMARY,40.86,-93.49,-0.04,-0.75,0.65,NA,US,"Humeston, IA",NA-US-IA-HUMESTON,FALSE,366,657,8909695,
27745,50124,STANDARD,HUXLEY,IA,PRIMARY,41.89,-93.6,-0.04,-0.74,0.66,NA,US,"Huxley, IA",NA-US-IA-HUXLEY,FALSE,1561,3036,74280364,
27747,51445,STANDARD,IDA GROVE,IA,PRIMARY,42.34,-95.47,-0.07,-0.73,0.67,NA,US,"Ida Grove, IA",NA-US-IA-IDA GROVE,FALSE,1395,2474,44370943,
27748,50644,STANDARD,INDEPENDENCE,IA,PRIMARY,42.46,-91.89,-0.02,-0.73,0.67,NA,US,"Independence, IA",NA-US-IA-INDEPENDENCE,FALSE,3998,7129,132676051,
27751,50125,STANDARD,INDIANOLA,IA,PRIMARY,41.36,-93.56,-0.04,-0.74,0.66,NA,US,"Indianola, IA",NA-US-IA-INDIANOLA,FALSE,8367,15319,361926946,
27756,51240,STANDARD,INWOOD,IA,PRIMARY,43.28,-96.44,-0.08,-0.72,0.68,NA,US,"Inwood, IA",NA-US-IA-INWOOD,FALSE,729,1402,20541613,
27757,50645,STANDARD,IONIA,IA,PRIMARY,43.03,-92.45,-0.03,-0.73,0.68,NA,US,"Ionia, IA",NA-US-IA-IONIA,FALSE,537,997,15528965,
27760,52240,STANDARD,IOWA CITY,IA,PRIMARY,41.65,-91.53,-0.02,-0.74,0.66,NA,US,"Iowa City, IA",NA-US-IA-IOWA CITY,FALSE,13734,21415,497652852,
27761,52241,STANDARD,CORALVILLE,IA,PRIMARY,41.69,-91.6,-0.02,-0.74,0.66,NA,US,"Coralville, IA",NA-US-IA-CORALVILLE,FALSE,8796,14525,407956925,
27767,52244,PO BOX,IOWA CITY,IA,PRIMARY,41.65,-91.53,-0.02,-0.74,0.66,NA,US,"Iowa City, IA",NA-US-IA-IOWA CITY,FALSE,612,857,15933006,
27768,52245,STANDARD,IOWA CITY,IA,PRIMARY,41.65,-91.53,-0.02,-0.74,0.66,NA,US,"Iowa City, IA",NA-US-IA-IOWA CITY,FALSE,8837,14314,382960665,
27769,52246,STANDARD,IOWA CITY,IA,PRIMARY,41.65,-91.53,-0.02,-0.74,0.66,NA,US,"Iowa City, IA",NA-US-IA-IOWA CITY,FALSE,9544,14879,403944860,
27771,50126,STANDARD,IOWA FALLS,IA,PRIMARY,42.52,-93.26,-0.04,-0.73,0.67,NA,US,"Iowa Falls, IA",NA-US-IA-IOWA FALLS,FALSE,3096,5417,91908842,
27773,51027,STANDARD,IRETON,IA,PRIMARY,42.97,-96.32,-0.08,-0.72,0.68,NA,US,"Ireton, IA",NA-US-IA-IRETON,FALSE,536,1023,15534363,
27775,51446,STANDARD,IRWIN,IA,PRIMARY,41.79,-95.2,-0.06,-0.74,0.66,NA,US,"Irwin, IA",NA-US-IA-IRWIN,FALSE,257,449,6777410,
27780,50647,STANDARD,JANESVILLE,IA,PRIMARY,42.64,-92.46,-0.03,-0.73,0.67,NA,US,"Janesville, IA",NA-US-IA-JANESVILLE,FALSE,838,1557,33928523,
27784,50129,STANDARD,JEFFERSON,IA,PRIMARY,42.01,-94.37,-0.05,-0.74,0.66,NA,US,"Jefferson, IA",NA-US-IA-JEFFERSON,FALSE,2478,4365,74639896,
27785,50648,STANDARD,JESUP,IA,PRIMARY,42.47,-92.06,-0.02,-0.73,0.67,NA,US,"Jesup, IA",NA-US-IA-JESUP,FALSE,1883,3476,69459329,
27788,50130,STANDARD,JEWELL,IA,PRIMARY,42.31,-93.63,-0.04,-0.73,0.67,NA,US,"Jewell, IA",NA-US-IA-JEWELL,FALSE,786,1482,29802717,
27789,50131,STANDARD,JOHNSTON,IA,PRIMARY,41.68,-93.7,-0.04,-0.74,0.66,NA,US,"Johnston, IA",NA-US-IA-JOHNSTON,FALSE,7697,14786,537163721,
27791,50446,STANDARD,JOICE,IA,PRIMARY,43.36,-93.45,-0.04,-0.72,0.68,NA,US,"Joice, IA",NA-US-IA-JOICE,FALSE,250,474,7669638,
27793,52247,STANDARD,KALONA,IA,PRIMARY,41.48,-91.7,-0.02,-0.74,0.66,NA,US,"Kalona, IA",NA-US-IA-KALONA,FALSE,2332,4271,68729455,
27798,50447,STANDARD,KANAWHA,IA,PRIMARY,42.93,-93.79,-0.04,-0.73,0.68,NA,US,"Kanawha, IA",NA-US-IA-KANAWHA,FALSE,504,918,12121905,
27802,50134,STANDARD,KELLEY,IA,PRIMARY,41.95,-93.66,-0.04,-0.74,0.66,NA,US,"Kelley, IA",NA-US-IA-KELLEY,FALSE,307,552,11696586,
27803,50135,STANDARD,KELLOGG,IA,PRIMARY,41.71,-92.9,-0.03,-0.74,0.66,NA,US,"Kellogg, IA",NA-US-IA-KELLOGG,FALSE,807,1410,26047531,
27804,50448,STANDARD,KENSETT,IA,PRIMARY,43.35,-93.21,-0.04,-0.72,0.68,NA,US,"Kensett, IA",NA-US-IA-KENSETT,FALSE,333,581,8527006,
27806,52632,STANDARD,KEOKUK,IA,PRIMARY,40.4,-91.4,-0.01,-0.76,0.64,NA,US,"Keokuk, IA",NA-US-IA-KEOKUK,FALSE,5782,10097,163052856,
27810,52565,STANDARD,KEOSAUQUA,IA,PRIMARY,40.73,-91.96,-0.02,-0.75,0.65,NA,US,"Keosauqua, IA",NA-US-IA-KEOSAUQUA,FALSE,927,1617,27461032,
27813,52248,STANDARD,KEOTA,IA,PRIMARY,41.36,-91.95,-0.02,-0.75,0.66,NA,US,"Keota, IA",NA-US-IA-KEOTA,FALSE,845,1548,24386340,
27817,52249,STANDARD,KEYSTONE,IA,PRIMARY,41.99,-92.19,-0.02,-0.74,0.66,NA,US,"Keystone, IA",NA-US-IA-KEYSTONE,FALSE,466,839,15052873,
27819,51028,STANDARD,KINGSLEY,IA,PRIMARY,42.58,-95.96,-0.07,-0.73,0.67,NA,US,"Kingsley, IA",NA-US-IA-KINGSLEY,FALSE,957,1780,29741121,
27821,51448,STANDARD,KIRON,IA,PRIMARY,42.19,-95.32,-0.06,-0.73,0.67,NA,US,"Kiron, IA",NA-US-IA-KIRON,FALSE,284,522,7146080,
27823,50449,STANDARD,KLEMME,IA,PRIMARY,43,-93.6,-0.04,-0.72,0.68,NA,US,"Klemme, IA",NA-US-IA-KLEMME,FALSE,358,635,8049533,
27825,50138,STANDARD,KNOXVILLE,IA,PRIMARY,41.31,-93.1,-0.04,-0.74,0.66,NA,US,"Knoxville, IA",NA-US-IA-KNOXVILLE,FALSE,5152,9320,177050176,
27827,50139,STANDARD,LACONA,IA,PRIMARY,41.18,-93.38,-0.04,-0.75,0.65,NA,US,"Lacona, IA",NA-US-IA-LACONA,FALSE,576,1076,19921920,
27829,52251,STANDARD,LADORA,IA,PRIMARY,41.75,-92.18,-0.02,-0.74,0.66,NA,US,"Ladora, IA",NA-US-IA-LADORA,FALSE,280,499,8425850,
27830,51449,STANDARD,LAKE CITY,IA,PRIMARY,42.26,-94.73,-0.06,-0.73,0.67,NA,US,"Lake City, IA",NA-US-IA-LAKE CITY,FALSE,964,1711,26237453,
27831,50450,STANDARD,LAKE MILLS,IA,PRIMARY,43.41,-93.53,-0.04,-0.72,0.68,NA,US,"Lake Mills, IA",NA-US-IA-LAKE MILLS,FALSE,1431,2486,42905896,
27832,51347,STANDARD,LAKE PARK,IA,PRIMARY,43.44,-95.32,-0.06,-0.72,0.68,NA,US,"Lake Park, IA",NA-US-IA-LAKE PARK,FALSE,691,1227,19390725,
27833,51450,STANDARD,LAKE VIEW,IA,PRIMARY,42.3,-95.04,-0.06,-0.73,0.67,NA,US,"Lake View, IA",NA-US-IA-LAKE VIEW,FALSE,788,1393,20997478,
27835,50451,STANDARD,LAKOTA,IA,PRIMARY,43.37,-94.09,-0.05,-0.72,0.68,NA,US,"Lakota, IA",NA-US-IA-LAKOTA,FALSE,257,467,6016342,
27836,50140,STANDARD,LAMONI,IA,PRIMARY,40.62,-93.93,-0.05,-0.75,0.65,NA,US,"Lamoni, IA",NA-US-IA-LAMONI,FALSE,993,1729,24316508,
27837,50650,STANDARD,LAMONT,IA,PRIMARY,42.59,-91.64,-0.02,-0.73,0.67,NA,US,"Lamont, IA",NA-US-IA-LAMONT,FALSE,340,602,8241625,
27838,52054,STANDARD,LA MOTTE,IA,PRIMARY,42.29,-90.62,-8.02E-03,-0.73,0.67,NA,US,"La Motte, IA",NA-US-IA-LA MOTTE,FALSE,488,911,16935350,
27840,52151,STANDARD,LANSING,IA,PRIMARY,43.36,-91.22,-0.01,-0.72,0.68,NA,US,"Lansing, IA",NA-US-IA-LANSING,FALSE,1044,1809,26076993,
27843,50651,STANDARD,LA PORTE CITY,IA,PRIMARY,42.31,-92.19,-0.02,-0.73,0.67,NA,US,"La Porte City, IA",NA-US-IA-LA PORTE CITY,FALSE,1674,3141,61137359,
27845,51241,STANDARD,LARCHWOOD,IA,PRIMARY,43.45,-96.43,-0.08,-0.72,0.68,NA,US,"Larchwood, IA",NA-US-IA-LARCHWOOD,FALSE,754,1436,25743107,
27848,50452,STANDARD,LATIMER,IA,PRIMARY,42.76,-93.36,-0.04,-0.73,0.67,NA,US,"Latimer, IA",NA-US-IA-LATIMER,FALSE,372,692,9611977,
27849,50141,STANDARD,LAUREL,IA,PRIMARY,41.88,-92.92,-0.03,-0.74,0.66,NA,US,"Laurel, IA",NA-US-IA-LAUREL,FALSE,263,470,8452094,
27850,50554,STANDARD,LAURENS,IA,PRIMARY,42.84,-94.84,-0.06,-0.73,0.68,NA,US,"Laurens, IA",NA-US-IA-LAURENS,FALSE,774,1378,21393157,
27851,52154,STANDARD,LAWLER,IA,PRIMARY,43.07,-92.15,-0.02,-0.72,0.68,NA,US,"Lawler, IA",NA-US-IA-LAWLER,FALSE,542,948,13512785,
27854,51030,STANDARD,LAWTON,IA,PRIMARY,42.47,-96.18,-0.07,-0.73,0.67,NA,US,"Lawton, IA",NA-US-IA-LAWTON,FALSE,810,1515,32600254,
27855,52753,STANDARD,LE CLAIRE,IA,PRIMARY,41.59,-90.36,-4.76E-03,-0.74,0.66,NA,US,"Le Claire, IA",NA-US-IA-LE CLAIRE,FALSE,2390,4434,126204648,
27858,50142,PO BOX,LE GRAND,IA,PRIMARY,42,-92.77,-0.03,-0.74,0.66,NA,US,"Le Grand, IA",NA-US-IA-LE GRAND,FALSE,437,787,14668003,
27859,50557,STANDARD,LEHIGH,IA,PRIMARY,42.35,-94.05,-0.05,-0.73,0.67,NA,US,"Lehigh, IA",NA-US-IA-LEHIGH,FALSE,351,629,11419119,
27860,50143,STANDARD,LEIGHTON,IA,PRIMARY,41.33,-92.78,-0.03,-0.74,0.66,NA,US,"Leighton, IA",NA-US-IA-LEIGHTON,FALSE,292,574,10553153,
27862,50453,STANDARD,LELAND,IA,PRIMARY,43.33,-93.63,-0.04,-0.72,0.68,NA,US,"Leland, IA",NA-US-IA-LELAND,FALSE,282,515,7623708,
27864,51031,STANDARD,LE MARS,IA,PRIMARY,42.78,-96.16,-0.07,-0.72,0.67,NA,US,"Le Mars, IA",NA-US-IA-LE MARS,FALSE,5764,10367,205818899,
27866,50851,STANDARD,LENOX,IA,PRIMARY,40.88,-94.55,-0.06,-0.75,0.65,NA,US,"Lenox, IA",NA-US-IA-LENOX,FALSE,880,1574,22302924,
27869,50144,STANDARD,LEON,IA,PRIMARY,40.74,-93.75,-0.04,-0.75,0.65,NA,US,"Leon, IA",NA-US-IA-LEON,FALSE,1217,2214,32067643,
27871,52754,STANDARD,LETTS,IA,PRIMARY,41.33,-91.23,-0.01,-0.75,0.66,NA,US,"Letts, IA",NA-US-IA-LETTS,FALSE,623,1121,21463264,
27875,52567,STANDARD,LIBERTYVILLE,IA,PRIMARY,40.95,-92.04,-0.02,-0.75,0.65,NA,US,"Libertyville, IA",NA-US-IA-LIBERTYVILLE,FALSE,273,520,8823894,
27877,52155,STANDARD,LIME SPRINGS,IA,PRIMARY,43.45,-92.28,-0.02,-0.72,0.68,NA,US,"Lime Springs, IA",NA-US-IA-LIME SPRINGS,FALSE,574,1059,16212355,
27884,52253,STANDARD,LISBON,IA,PRIMARY,41.92,-91.39,-0.01,-0.74,0.66,NA,US,"Lisbon, IA",NA-US-IA-LISBON,FALSE,1403,2673,62405779,
27887,51243,STANDARD,LITTLE ROCK,IA,PRIMARY,43.44,-95.88,-0.07,-0.72,0.68,NA,US,"Little Rock, IA",NA-US-IA-LITTLE ROCK,FALSE,332,622,8558473,
27888,50558,STANDARD,LIVERMORE,IA,PRIMARY,42.86,-94.18,-0.05,-0.73,0.68,NA,US,"Livermore, IA",NA-US-IA-LIVERMORE,FALSE,298,523,7375466,
27889,52635,STANDARD,LOCKRIDGE,IA,PRIMARY,40.99,-91.74,-0.02,-0.75,0.65,NA,US,"Lockridge, IA",NA-US-IA-LOCKRIDGE,FALSE,290,552,7930323,
27891,51453,STANDARD,LOHRVILLE,IA,PRIMARY,42.26,-94.55,-0.05,-0.73,0.67,NA,US,"Lohrville, IA",NA-US-IA-LOHRVILLE,FALSE,317,572,7925593,
27894,52755,STANDARD,LONE TREE,IA,PRIMARY,41.48,-91.42,-0.01,-0.74,0.66,NA,US,"Lone Tree, IA",NA-US-IA-LONE TREE,FALSE,897,1653,32852706,
27896,52756,STANDARD,LONG GROVE,IA,PRIMARY,41.69,-90.58,-7.56E-03,-0.74,0.66,NA,US,"Long Grove, IA",NA-US-IA-LONG GROVE,FALSE,1059,2008,49143103,
27899,50149,STANDARD,LORIMOR,IA,PRIMARY,41.12,-94.05,-0.05,-0.75,0.65,NA,US,"Lorimor, IA",NA-US-IA-LORIMOR,FALSE,423,779,12121294,
27901,52254,STANDARD,LOST NATION,IA,PRIMARY,41.96,-90.81,-0.01,-0.74,0.66,NA,US,"Lost Nation, IA",NA-US-IA-LOST NATION,FALSE,420,755,11332718,
27904,50150,STANDARD,LOVILIA,IA,PRIMARY,41.13,-92.9,-0.03,-0.75,0.65,NA,US,"Lovilia, IA",NA-US-IA-LOVILIA,FALSE,410,770,10671721,
27906,52255,STANDARD,LOWDEN,IA,PRIMARY,41.85,-90.92,-0.01,-0.74,0.66,NA,US,"Lowden, IA",NA-US-IA-LOWDEN,FALSE,554,1011,17386268,
27909,52156,STANDARD,LUANA,IA,PRIMARY,43.06,-91.45,-0.01,-0.73,0.68,NA,US,"Luana, IA",NA-US-IA-LUANA,FALSE,308,566,8855462,
27911,50151,STANDARD,LUCAS,IA,PRIMARY,41.03,-93.46,-0.04,-0.75,0.65,NA,US,"Lucas, IA",NA-US-IA-LUCAS,FALSE,323,595,10873319,
27914,50560,STANDARD,LU VERNE,IA,PRIMARY,42.9,-94.08,-0.05,-0.73,0.68,NA,US,"Lu Verne, IA",NA-US-IA-LU VERNE,FALSE,283,502,5951552,
27919,50153,STANDARD,LYNNVILLE,IA,PRIMARY,41.57,-92.78,-0.03,-0.74,0.66,NA,US,"Lynnville, IA",NA-US-IA-LYNNVILLE,FALSE,325,658,12607915,
27920,50561,STANDARD,LYTTON,IA,PRIMARY,42.42,-94.86,-0.06,-0.73,0.67,NA,US,"Lytton, IA",NA-US-IA-LYTTON,FALSE,254,453,6633845,
27923,52157,STANDARD,MC GREGOR,IA,PRIMARY,43.02,-91.18,-0.01,-0.73,0.68,NA,US,"Mc Gregor, IA",NA-US-IA-MC GREGOR,FALSE,856,1458,24791324,
27926,50156,STANDARD,MADRID,IA,PRIMARY,41.87,-93.81,-0.04,-0.74,0.66,NA,US,"Madrid, IA",NA-US-IA-MADRID,FALSE,1922,3564,80507778,
27928,50157,STANDARD,MALCOM,IA,PRIMARY,41.7,-92.55,-0.03,-0.74,0.66,NA,US,"Malcom, IA",NA-US-IA-MALCOM,FALSE,369,675,10747101,
27932,52057,STANDARD,MANCHESTER,IA,PRIMARY,42.48,-91.45,-0.01,-0.73,0.67,NA,US,"Manchester, IA",NA-US-IA-MANCHESTER,FALSE,3917,7071,127844842,
27936,51454,STANDARD,MANILLA,IA,PRIMARY,41.88,-95.23,-0.06,-0.74,0.66,NA,US,"Manilla, IA",NA-US-IA-MANILLA,FALSE,645,1164,16460101,
27938,50456,STANDARD,MANLY,IA,PRIMARY,43.28,-93.2,-0.04,-0.72,0.68,NA,US,"Manly, IA",NA-US-IA-MANLY,FALSE,764,1419,22819527,
